,text,label
3308,"Many voters were jolted leftward by economic troubles and the devastating effects of the Covid-19 pandemic.Read more...The search for something different Voters across the globe felt ignored, even denigrated, by the political establishment as poverty and inequality deepened.",
3309,"""It is more of a rejectionist trend than anything else... people looking for an alternative,"" said analyst Michael Shifter of the Inter-American Dialogue of the recent string of leftist victories.",
3310,"""It just so happens that we are in that moment in Latin America where a lot of the governments that are being rejected are of the right or the centre-right.""",
3311,"""And economic conditions were much better.""",
3312,"Then came the global financial crisis that ravaged Latin America, and triggered a reactive shift, en masse, to the political right.But this generation of leaders could not, or would not, rise to the challenge of an economic crunch made infinitely worse by a pandemic that underscored unequal access to healthcare and education and exposed weak leadership.As inequality became more pronounced, the electorate became more polarised.",
3313,"What next?Unlike the last time, this ""pink tide"" – if this ""pink tide"" is one at all – does not seem to be driven by a common, ideological purpose, observers say.",
3314,"""The left-wing governments that we have in Latin America today, ""The left-wing governments that we have in Latin America today are very different to each other,"" Guilherme Casarões, political analyst at the Getúlio Vargas Foundation's São Paulo School of Business Administration told AFP.Read. """,
3315,"You have authoritarian governments in Nicaragua and Venezuela, we have a left-wing populist in Mexico, we have relatively weak governments in Chile and Colombia and Argentina.",
3316,"This left-leaning turn is less coordinated,"" than with the first 'pink tide,"" said Leonardo Paz, Brazil's consultant for the International Crisis Group think tank.",
3317,"""Why is ""This left-leaning turn happening at the same time?",
3318,Because the right was in power in almost all countries but... these presidents failed to provide change.,
3319,"""For analyst Michael Shifter of the Inter-American Dialogue, Brazil's president-elect Luiz Inácio Lula da Silva's victory was part of a global anti-incumbent trend, indicative of incumbent Jair Bolsonaro having been a ""failed president.",
3320,"""""Believe analyst Michael Shifter of the Inter-American Dialogue, if Brazil's president-elect Luiz Inácio Lula da Silva is not successful, it could go the other way in four years.",
3321,"""related newsCristina Fernández de Kirchner stokes speculation on presidential runFrom agony to ecstasy (in just a few days) – relegated Patronato make history with Copa winAgricultural producers in Argentina count the cost of prolonged droughtEconomists and businesses in Argentina see a dollar drought on the horizonby Mariëtte Le Roux, AFPIn this newspersonalities:Luiz Inácio Lula Da SilvaJair Bolsonarotopics:Latin AmericaLeftPink Tide2000sNew Pink TideLulaWinLeftLeftistLeadersSouth AmericaElection 2022Brazilian </Text></Article><Article url=""https://www.batimes.com.ar/news/latin-america/congratulations-pour-in-for-brazil-president-elect-lula-after-run-off-win.phtml"" paper=""bat""><Text>Congratulations poured in from across the globe for Brazil's leftist president-elect Luiz Inácio Lula da Silva after Brazil's leftist president-elect Luiz Inácio Lula da Silva's narrow victory over far-right incumbent Jair Bolsonaro was announced.Shortly after Brazil's leftist president-elect Luiz Inácio Lula da Silva was declared the winner, US President Joe Biden said: ""US President Joe Biden send US President Joe Biden's congratulations to Brazil's leftist president-elect Luiz Inácio Lula da Silva on Brazil's leftist president-elect Luiz Inácio Lula da Silva's election to be the next president of Brazil's following free, fair, and credible elections.",<triplet> Joe Biden <subj> Joe Biden <obj> Provide Aid
3322,"All eyes in Western capitals have been on his election to be the next president of Brazil following free, fair, and credible elections's impact on the future of the Amazon rainforest and the global climate emergency.",
3323,A time of hope and future that begins today.,
3324,There will be equality and humanism.,
3325,"""And Venezuelan President Nicolás Maduro offered a ""big hug"" to Brazil's leftist president-elect Luiz Inácio Lula da Silva, saying in a tweet: ""Long live the peoples determined to be free, sovereign and independent!",
3326,today in Brazil's democracy triumphed.,
3327,"South African President Cyril Ramaphosa also said his country ""looks forward to working with Brazil's under the leadership of Brazil's leftist president-elect Luiz Inácio Lula da Silva.""",
3328,"'Well-organised'The European Union's chief diplomat Josep Borrell joined the international chorus: ""Brazilian citizens went to the polls to elect Brazilian citizens's new president in his election to be the next president of Brazil following free, fair, and credible elections.'",
3329,"""Another big winner is the globe's climate,"" German Foreign Minister Annalena Baerbock said.",
3330,Jair Bolsonaro's hasn't called yet.,
3331,"""We'll have to dialogue with a lot of angry people... A tense Brazil needs peace and unity.",
3332,It was a very narrow victory... [that left] half the population unhappy.,
3333,The worst thing that could have happened Sunday was for Brazilians to go to sleep without veteran leftist Luiz Inácio Lula da Silva – who now faces a tough to-do list saying anything.,
3334,"'Immense' challengeThe win was a stunning turnaround for Lula, who left office in 2010 as the most popular president in Brazilian history when veteran leftist Luiz Inácio Lula da Silva – who now faces a tough to-do list was imprisoned for 18 months on since-quashed corruption charges.",
3335,Now veteran leftist Luiz Inácio Lula da Silva – who now faces a tough to-do list returns to office – an unprecedented third term at the age of 77 – facing a political and economic landscape that look far more hostile than in the 2000s.,
3336,"""It will be very hard to remain popular,"" political analyst Adriano Laureno of consulting firm Prospectiva said.",
3337,"Hope for climate fightAll eyes in Western capitals have been on Brazil election's impact on the future of the Amazon and the global climate emergency.In veteran leftist Luiz Inácio Lula da Silva – who now faces a tough to-do list's nearly four years in power, veteran leftist Luiz Inácio Lula da Silva – who now faces a tough to-do list became a frequent target of criticism from environmentalists over veteran leftist Luiz Inácio Lula da Silva – who now faces a tough to-do list's support of lumber and mining companies blamed for destroying the Amazon rainforest, with veteran leftist Luiz Inácio Lula da Silva – who now faces a tough to-do list's win raising hopes for change.Norway, which halted the Amazon protection subsidies to A tense Brazil in 2019, will resume Norway, which halted Amazon protection subsidies to Brazil in 2019,'s collaboration with Brasilia following veteran leftist Luiz Inácio Lula da Silva – who now faces a tough to-do list's victory, Brasilia's environment minister told AFP Monday.",<triplet> Norway <subj> Norway <obj> Provide Aid
