,text,triplets,rel_count,err,new_text,new_triplets,tex
125,"Uganda has granted political asylum to 18 Zairean rebels who entered the country illegally two years ago and are wanted at home on treason charges, a United Nations official said on Friday.",<triplet> a United Nations official <subj> Uganda <obj> Make Public Statement <triplet> a United Nations official <subj> 18 Zairean rebels <obj> Make Public Statement <triplet> Uganda <subj> 18 Zairean rebels <obj> Provide Aid,3,False,"Uganda has granted political asylum to 18 Zairean rebels who entered the country illegally two years ago and are wanted at home on treason charges, a United Nations official said on Friday.",<triplet> a United Nations official <subj> Uganda <obj> Make Public Statement <triplet> a United Nations official <subj> 18 Zairean rebels <obj> Make Public Statement <triplet> Uganda <subj> 18 Zairean rebels <obj> Provide Aid,"Uganda has granted political asylum to 18 Zairean rebels who entered the country illegally two years ago and are wanted at home on treason charges, a United Nations official said on Friday."
126,"Uganda said on Sunday it had paid compensation to 67 elderly British nationals, most of the Asians, for assets they lost when former dictator Idi Amin expelled them 18 years ago.",<triplet> former dictator Idi Amin <subj> 67 elderly British nationals <obj> Coerce <triplet> Uganda <subj> 67 elderly British nationals <obj> Yield,2,False,"Uganda said on Sunday it had paid compensation to 67 elderly British na_x0002_tionals, most of the Asians, for assets they lost when former dictator Idi Amin expelled them 18 years ago.",<triplet> former dictator Idi Amin <subj> 67 elderly British nationals <obj> Coerce <triplet> Uganda <subj> 67 elderly British nationals <obj> Yield,"Uganda said on Sunday it had paid compensation to 67 elderly British nationals, most of the Asians, for assets they lost when former dictator Idi Amin expelled them 18 years ago."
127,"President Omar Hassan al-Bashir, following the partial peace deal, has taken several tentative steps to enhance political freedoms and promote an image of openness and tolerance in Sudan.",<triplet> President Omar Hassan al-Bashir <subj> Sudan <obj> Yield,1,False,"President Omar Hassan al-Bashir, following the partial peace deal, has taken several tentative steps to enhance political freedoms and promote an image of openness and tolerance in Sudan.",<triplet> President Omar Hassan al-Bashir <subj> Sudan <obj> Yield,"President Omar Hassan al-Bashir, following the partial peace deal, has taken several tentative steps to enhance political freedoms and promote an image of openness and tolerance in Sudan."
128,The Latvian Constitutional Court cancelled restrictions on the use of the Russian language on national radio and television.,<triplet> The Latvian Constitutional Court <subj> the Russian language on national radio and television <obj> Yield,1,False,The Latvian Constitutional Court cancelled restrictions on the use of the Russian language on national radio and television.,<triplet> The Latvian Constitutional Court <subj> the Russian language on national radio and television <obj> Yield,The Latvian Constitutional Court cancelled restrictions on the use of the Russian language on national radio and television.
129,The Ivory Coast’s Supreme Court decided to allow candidate Alassane Ouattara to participate in the country’s upcoming elections.,<triplet> The Ivory Coast’s Supreme Court <subj> Alassane Ouattara <obj> Yield,1,False,The Ivory Coast’s Supreme Court decided to allow candidate Alassane Ouat_x0002_tara to participate in the country’s upcoming elections.,<triplet> The Ivory Coast’s Supreme Court <subj> Alassane Ouattara <obj> Yield,The Ivory Coast’s Supreme Court decided to allow candidate Alassane Ouattara to participate in the country’s upcoming elections.
130,Yugoslavia lifted a night curfew in Kosovo where 28 people have been killed in ethnic riots this year and the province was reported quiet on Sunday.,<triplet> ethnic riots <subj> 28 people <obj> Assault <triplet> Yugoslavia <subj> Kosovo <obj> Yield,2,False,Yugoslavia lifted a night curfew in Kosovo where 28 people have been killed in ethnic riots this year and the province was reported quiet on Sunday.,<triplet> ethnic riots <subj> 28 people <obj> Assault <triplet> Yugoslavia <subj> Kosovo <obj> Yield,Yugoslavia lifted a night curfew in Kosovo where 28 people have been killed in ethnic riots this year and the province was reported quiet on Sunday.
131,President Omar El Bashir on Thursday shortened by one hour the nightly curfew imposed in Sudan after a June 30 coup toppled the civilian government.,<triplet> President Omar El Bashir <subj> the nightly curfew imposed in Sudan <obj> Yield <triplet> a June 30 coup <subj> the civilian government <obj> Protest,2,False,President Omar El Bashir on Thursday shortened by one hour the nightly curfew imposed in Sudan after a June 30 coup toppled the civilian govern_x0002_ment.,<triplet> President Omar El Bashir <subj> the nightly curfew imposed in Sudan <obj> Yield <triplet> a June 30 coup <subj> the civilian government <obj> Protest,President Omar El Bashir on Thursday shortened by one hour the nightly curfew imposed in Sudan after a June 30 coup toppled the civilian government.
132,"Yugoslavia eased emergency measures on Wednesday in Kosovo province, the scene of ethnic violence last March, as authorities in Croatia cracked down on Serbian nationalists.",<triplet> authorities in Croatia <subj> Serbian nationalists <obj> Assault <triplet> Yugoslavia <subj> Kosovo province <obj> Yield,2,False,"Yugoslavia eased emergency measures on Wednesday in Kosovo province, the scene of ethnic violence last March, as authorities in Croatia cracked down on Serbian nationalists.",<triplet> authorities in Croatia <subj> Serbian nationalists <obj> Assault <triplet> Yugoslavia <subj> Kosovo province <obj> Yield,"Yugoslavia eased emergency measures on Wednesday in Kosovo province, the scene of ethnic violence last March, as authorities in Croatia cracked down on Serbian nationalists."
133,"Sudan’s government on Sunday lifted a state of emergency in West Darfur State that was imposed six months ago after bloody tribal clashes there, Omdurman radio reported Sunday",<triplet> Sudan’s government <subj> West Darfur State <obj> Yield <triplet> Omdurman radio <subj> Sudan’s government <obj> Make Public Statement <triplet> Omdurman radio <subj> West Darfur State <obj> Make Public Statement,3,False,"Sudan’s government on Sunday lifted a state of emergency in West Darfur State that was imposed six months ago after bloody tribal clashes there, Omdurman radio reported Sunday",<triplet> Sudan’s government <subj> West Darfur State <obj> Yield <triplet> Omdurman radio <subj> Sudan’s government <obj> Make Public Statement <triplet> Omdurman radio <subj> West Darfur State <obj> Make Public Statement,"Sudan’s government on Sunday lifted a state of emergency in West Darfur State that was imposed six months ago after bloody tribal clashes there, Omdurman radio reported Sunday"
134,"The Nigerian Union of Teachers (NUT), the umbrella union for primary school teachers, announced Thursday that it has called off a four-day strike after deliberations with the Nigerian government","<triplet> The Nigerian Union of Teachers (NUT), the umbrella union for primary school teachers <subj> the Nigerian government <obj> Yield",1,False,"The Nigerian Union of Teachers (NUT), the umbrella union for primary school teachers, announced Thursday that it has called off a four-day strike after deliberations with the Nigerian government","<triplet> The Nigerian Union of Teachers (NUT), the umbrella union for primary school teachers <subj> the Nigerian government <obj> Yield","The Nigerian Union of Teachers (NUT), the umbrella union for primary school teachers, announced Thursday that it has called off a four-day strike after deliberations with the Nigerian government"
135,The Rwandan government on Thursday accepted demands from Hutu rebels that it initiate political reforms,<triplet> The Rwandan government <subj> Hutu rebels <obj> Yield <triplet> Hutu rebels <subj> The Rwandan government <obj> Demand,2,False,The Rwandan government on Thursday accepted demands from Hutu rebels that it initiate political reforms,<triplet> The Rwandan government <subj> Hutu rebels <obj> Yield <triplet> Hutu rebels <subj> The Rwandan government <obj> Demand,The Rwandan government on Thursday accepted demands from Hutu rebels that it initiate political reforms
136,"Tuesday the Serbian parliament approved a “special law” recognizing victories by Zoran Djindjic’s opposition coalition in November 17 municipal elections in 14 of the 18 most important Serbian cities, including Belgrade.",<triplet> the Serbian parliament <subj> Zoran Djindjic’s opposition coalition <obj> Yield,1,False,"Tuesday the Serbian parliament approved a “special law” recognizing vic_x0002_tories by Zoran Djindjic’s opposition coalition in November 17 municipal elections in 14 of the 18 most important Serbian cities, including Belgrade.",<triplet> the Serbian parliament <subj> Zoran Djindjic’s opposition coalition <obj> Yield,"Tuesday the Serbian parliament approved a “special law” recognizing victories by Zoran Djindjic’s opposition coalition in November 17 municipal elections in 14 of the 18 most important Serbian cities, including Belgrade."
137,Georgian President Eduard Shevardnadze resigned Sunday as the opposition threatened to storm his residence in Tbilisi.,<triplet> Georgian President Eduard Shevardnadze <subj> the opposition <obj> Yield <triplet> the opposition <subj> Georgian President Eduard Shevardnadze <obj> Threaten,2,False,Georgian President Eduard Shevardnadze resigned Sunday as the opposition threatened to storm his residence in Tbilisi.,<triplet> Georgian President Eduard Shevardnadze <subj> the opposition <obj> Yield <triplet> the opposition <subj> Georgian President Eduard Shevardnadze <obj> Threaten,Georgian President Eduard Shevardnadze resigned Sunday as the opposition threatened to storm his residence in Tbilisi.
138,"The Federal Minister for Interior Aftab Ahmad Khan Sherpao allowed opposition leader Maulana Fazl-ur-Rehman to bring out ‘Shan-e-Mustafa (SAW)’ Rally after an agreement on carrying out a violence free protest demonstration, according to the Pakistani Federal Secretary Interior.",<triplet> The Federal Minister for Interior Aftab Ahmad Khan Sherpao <subj> opposition leader Maulana Fazl-ur-Rehman <obj> Yield <triplet> the Pakistani Federal Secretary Interior <subj> The Federal Minister for Interior Aftab Ahmad Khan Sherpao <obj> Engage In Diplomatic Cooperation <triplet> the Pakistani Federal Secretary Interior <subj> opposition leader Maulana Fazl-ur-Rehman <obj> Engage In Diplomatic Cooperation,3,False,"The Federal Minister for Interior Aftab Ahmad Khan Sherpao allowed oppo_x0002_sition leader Maulana Fazl-ur-Rehman to bring out ‘Shan-e-Mustafa (SAW)’ Rally after an agreement on carrying out a violence free protest demonstra_x0002_tion, according to the Pakistani Federal Secretary Interior.",<triplet> The Federal Minister for Interior Aftab Ahmad Khan Sherpao <subj> opposition leader Maulana Fazl-ur-Rehman <obj> Yield <triplet> the Pakistani Federal Secretary Interior <subj> The Federal Minister for Interior Aftab Ahmad Khan Sherpao <obj> Engage In Diplomatic Cooperation <triplet> the Pakistani Federal Secretary Interior <subj> opposition leader Maulana Fazl-ur-Rehman <obj> Engage In Diplomatic Cooperation,"The Federal Minister for Interior Aftab Ahmad Khan Sherpao allowed opposition leader Maulana Fazl-ur-Rehman to bring out ‘Shan-e-Mustafa (SAW)’ Rally after an agreement on carrying out a violence free protest demonstration, according to the Pakistani Federal Secretary Interior."
